linea_entrenamiento_original,particion,grupo_sha256
260,entrenamiento_reducido,7a5fcca528ed6289d889058c03cf287011a377c5d2dc12465d558b64ff43a54a
261,entrenamiento_reducido,7a5fcca528ed6289d889058c03cf287011a377c5d2dc12465d558b64ff43a54a
262,entrenamiento_reducido,7a5fcca528ed6289d889058c03cf287011a377c5d2dc12465d558b64ff43a54a
263,validacion,181f9fe2086d861f235fbd060d74acbb1bed8b99478cdd63fa67e2cc702e6bbb
264,validacion,3f3c19e10f336bbe1b06c7e81e4d32cdcf4c68ad519a8481c1dd66df58d594e1
265,entrenamiento_reducido,bfbb62df850ec1ff2f5819365d72f13a6089af5953b832c86138b777c910da25
266,entrenamiento_reducido,64f7ac60a00797bea653c018bff28806ec96792373462b875edfe5adbbc0c6a0
267,entrenamiento_reducido,eefd1b505b0335d984000936c7857cddc9419e68c0c5c67dd2aae99b55d6802f
268,entrenamiento_reducido,7b3ac4f50b81975f095dc6886c1de25a6f822a457a4c5a1478571c49bb80372b
269,entrenamiento_reducido,6d13e16fe151aa74e8a84332b97cbb68aa2a9142a8addbdaeffb7dcc9e7254b5
270,entrenamiento_reducido,52cfb22cb378d2aa3dc56d2146cf7cb65a459271c71ea15db491ff2318369032
271,entrenamiento_reducido,964f4ab0ec1e1e56ae1a0b099bdb64a6ca09e3e77b7e9d6b2ecd8df26b468755
272,validacion,2f2831921530ad4f923c4c79a672ad29fd92c33072a5923840f8b7e5220a1cd7
273,entrenamiento_reducido,f4e0503477c4bd44b5142e3fa2aa2a2805cdc34f43e8bfba563d8b0517e7f402
274,validacion,1c8ba714b87b069ae770e9fd28260d8ce88f314e8de4a5acd2be270718b489c8
275,entrenamiento_reducido,da7d94c8ba08c58cd4fcf6b56ea30c151aa8da3a6e7ec5e5042aef9eb4f0ef78
276,entrenamiento_reducido,8fe36c2be0ff1d3c632b446a746d4f0bc20dd85c3bec72a4c8eacad40f4a7da6
277,entrenamiento_reducido,d638ba7cac885625406b9089ee57a75fcf6a21337cef80950a57cee5b9825455
278,entrenamiento_reducido,85707c9dad34daee72e19fcd04832c1dd439545b5a2ba6302a53c4a5bf9e0a42
279,entrenamiento_reducido,8aa4500a1970a08f1de671afa70e27a8c074fdc0bb2feaa5e4a6ff446f35b643
280,validacion,1c71edcb4141c843f69890710fef1c70dc291dd8f4d603a63a570bf921c49608
281,entrenamiento_reducido,fa18c8baf9829244a22702fc1b9b74aeb39b1f69f23d7670e7935c11bf7a2943
282,validacion,228a3ce31d29b9d1d82a967e8643787860f75229e49f2dd492cfaac3c6b8ebaa
283,entrenamiento_reducido,8e3da4f69dbdc7263b411a7ad671794bac448ec1ec39f25e80aa8692a6dc10fd
284,entrenamiento_reducido,da2190767175c0dc18e9cbaea5c9f6d0e8f9469bcf53962ea133742891cc45b5
285,entrenamiento_reducido,74dc9d31c3af53d49a972c9f720143718f1faad6b31b2bf4b1d25ebf4aceb973
286,entrenamiento_reducido,76865e456d23b5f89a70baa7c8bb56153bbc51f8d16d02aaae819dc64e8b0409
287,entrenamiento_reducido,83c64386cdb19c3d3879af8256a060a4de1e55b645ab2dae1bf70761f9181ff9
288,entrenamiento_reducido,fab4de7cc093f98fcaa3e5a14e1f40c239cc4628606802e7c2b4c6b2ef1b65c8
289,validacion,148060d080b9983cb8782b416b64d5b963c368539df335747eac266b4caaa34b
290,validacion,1338562ace3446b0e48f5d114a3352d9e2d9a5776c4875bfed0cc8270b8bd4a7
291,entrenamiento_reducido,fe014e792cf1c697f25c8fc51616e91fb6fb8ce0d1ec63aad7857ef81d33ce72
292,entrenamiento_reducido,75d442b297ff79f7b0bccba04870478c81635e1d46f67175bd7a42caea1c2a77
293,validacion,2a05cf00f689309dbc15603fd9ed082d71135259994ffff226f28e235d78f948
294,entrenamiento_reducido,8774616f0cb74e035907f8bedb4383005d06a4eed813ab6f9199646225ee952b
295,entrenamiento_reducido,4b0a9b6de62998beffe0f4917997ec6250641171950d36d5accd099f90eabf6e
296,validacion,0910b4387eb3603d51261f91c65b03219951fd31c0014441bde7dd2176fe16eb
297,validacion,024358919085e935875b28b820f938e386515af9f6d6a64d56fb0bf7f660d718
298,entrenamiento_reducido,44fe350c32c75062f01e7901167a89331ddc220d17223c57917cb64a8f872a58
299,entrenamiento_reducido,ebb1ad2ed458b6a9d761c8a76161c8c868b55dd98d234be7c29e30468e875646
300,entrenamiento_reducido,c277c80c969f8bfd594a6dad58c024f5cfff101d23e193891b62846f51747540
301,entrenamiento_reducido,864e9852577dba9455ea1e724dbded51dfa4f8a71f4b68889909001a4fbc0fcb
302,entrenamiento_reducido,c4343f8c5b6c4a7f35b68e2f6afc33943fbaac5912788671db5341bc146bb0ed
303,entrenamiento_reducido,e21d46bf5ab37ca4e5cc606db6ef2f8ef4ebeef1509f554e72da45ff2f09f665
304,entrenamiento_reducido,9f4552dd6d44b5968771dd0a468cd86ed2717e16058d436a4da5517dd4ca46e1
305,validacion,03cf7cc054001700eab0d2a30a535a7972d638f20d45d22ca3bb4fd3d6b5055c
306,entrenamiento_reducido,bbd5d29bd60b21a654b8e3b912ca4c776d721ffb74a7997a8bb4210b37f952de
307,validacion,2d30cf00d014a853fa9d6b217bb03e70aeb8cf65fecec5cb9489e7d6744c10c8
308,entrenamiento_reducido,eab97183b52aa0c6c2989805065d65d203cc1f6266adcba160cc8688fdee0c63
309,entrenamiento_reducido,e3b71dcf66f02fdf545bb5a81526a2025008334eda4da9b11f7001e504c8cfcd
310,entrenamiento_reducido,920930bc6b4e14759d5c9b696df422631c7d64092f66ae500442115083ea2924
311,validacion,3642131767a1cfb381c5c1307063b16b576e9644b6d137d9262e682e83ba36b6
312,entrenamiento_reducido,5641f04f1c7b40f3b14f7e05d25dc2731849e0ca5317c1c0244797fb1ed0cd0d
313,entrenamiento_reducido,4015e093853f7f3ea53f30c1b1d19ca8030d011ab9b353907e6ef40f1f5b05d3
314,entrenamiento_reducido,b9ba0fe8c3d9f7f9833a5bb3cdb7ee2ebd36eac19e4106a62942606d08dbc68e
315,entrenamiento_reducido,8d36eb316ecd08152a7cf28c810889086106a007c52d9abf627de152ffa7ecd0
316,entrenamiento_reducido,a8ba880eacbceea8ca9f9159836520c15be6beb01aa5fd348574ddf13ccd190c
317,entrenamiento_reducido,b26d0d289386aa6659b678d3cd497747d436b3c605ce066d19992fceed70d5ea
318,entrenamiento_reducido,dcf81c26abe615091c078d265f3da4cac8d126f128dbcb2eeddb227f9ac98cb3
319,entrenamiento_reducido,dddd088c50c11aa72a7c0477f74d76ad1efd27dc33ebf1eff7f4a40231944225
320,entrenamiento_reducido,64faf11499fd9e305f3a3ffdb3090975733bfe47848c3954cdf5c5cddc7b4e92
321,validacion,009f2fe358e3eec83f655051da00a0b77a80b277a2ead6c9306865472a12d384
322,entrenamiento_reducido,b6db85ff509e52651eca48f1ca7c7b1530c83fee4d63955fd7abb0f0736d5c90
323,entrenamiento_reducido,428892ebae46d854b6c011c325da4208decbec0917c3fc519a32dd08b3a3a12b
324,entrenamiento_reducido,cef494588a5f15df441e7294be5228b51ce224c5e5b6f9b62e3c90b5b89503d4
325,entrenamiento_reducido,ac3cbc9f4f3486a92869fe7a6d14695eab0c303bc20bcd2168c8accee4c7b81a
326,entrenamiento_reducido,ca39c7e3bd0d20ee0225306ee269cf65d5de2a57664b8a8389ac78b163806e03
327,entrenamiento_reducido,bc1f98c9469b55e8528af05af81c3eccee1c192ffa7b5ab49f0a41dfa0e4f591
328,entrenamiento_reducido,abfd6228de6e13f632b39b59d4a9ff469bce39d23272dd05bb6cf3217e2557b7
329,entrenamiento_reducido,97c2adb4a4069838da6db5460726589e1ee5078e97b8c9912423505d3102a668
330,entrenamiento_reducido,823b4e39b5b3efc61910d993f82de295e3d58a655139101597166a412460e913
331,entrenamiento_reducido,404ba98ec1b2faf15db3411253c0a0dba8cd4f094b56c185b7fd8ae4f5456e29
332,validacion,36142065f714abac84e27a4b24b1afa4e022a467961d1ec09925b8e5d7830825
333,validacion,2e2cb34d93e5372bd6c6f434b85b8c2f45e931f10d1d8cd36bcf72487fc01ad6
334,entrenamiento_reducido,f78fd5bb5271373d67e904abc2228495aba1a0dfc6946c1dd4caa693179f9288
335,entrenamiento_reducido,a7802ddfb05dd0d134a47fe558beb6979344322a8b5f50632a706a2e312afe5e
336,validacion,069a8c714fa3223c5b402d8489d51d4b7ebd130ffef4358d2d89f3d4b10e11ab
337,validacion,3defb8c1769cfbeb7f478d4127264bc5e265382c24d808def0cf40874b63a916
338,validacion,0bfdde55d303a73ce095c7bfd0928790329b8019434498c8e3835314728235eb
339,entrenamiento_reducido,bdc9d3402522ca72eaf24f02f31de86992dd6b92a9bbaa84f348fefdbdcae6bd
340,entrenamiento_reducido,5891fea1d1351576986d540d40c44c68b6d23000e11d407cdcfab36503a10b49
341,entrenamiento_reducido,51eff1d8f26e5bdb6002bc83fd81642c0909d97d7976ce782d73f688b8e30628
342,entrenamiento_reducido,5ee1015a8af47529dfd06c291835242812825bae91c2e731967cf2182711240a
343,entrenamiento_reducido,d1fb7993bbe001d08ab39b49222aefbca22d21a459d43f27a0897caf25b04116
344,validacion,080d9cccb906a8a89555779e2f0a0d926ce49c19c6a62a2b55f24aaffae572a4
345,entrenamiento_reducido,96c1c76a5d0ef0bcfc2353b095ba848894b20296547e9d6e251ca5088e34a6c0
346,entrenamiento_reducido,aa6a8c8459c0b96b9e8cfb22725049eba1a4439749352c309b966294ae1ce2f5
347,validacion,315b1845d1d67f7881e36b2b9239c733184add23631c93ff853ca7734be94211
348,entrenamiento_reducido,9c467b91cb08352be74377d2747c06108befe56ec553efc8cf1ba627694e2771
349,entrenamiento_reducido,77d141b0a45d3c9f2d2e219ab17d4e2992e4a927f6ac13793896664d8dc44f00
350,validacion,35eafe45fc3de3a20be613cef0cc2fafca124070fdf9461091d3d0b43cc4f3fa
351,validacion,0e219b4e58d51951c66c076b71c1d2ae081d9caf17df112bca5bc56a424f1994
352,entrenamiento_reducido,a344430cac80d4b646ec592e07432bebeed7edf7ebfdd127b72bf2b937acb9b5
353,entrenamiento_reducido,fc2710de6df8f0ae40a289854bf95887d5a827b888d21edf8c2395c96931b183
354,entrenamiento_reducido,8cc493cf167ee4f593627b1dac78237e35a4579c4ff3f861fed4028abaac7446
355,entrenamiento_reducido,7cf3f26760e9431727cb4d22685222212d7f554cd3d5e9122820cfb4eba20c37
356,entrenamiento_reducido,c25691dc8fba9039456e65e94b4c7fb0b8bb1f739ef71491a7b002e1e57b3ec4
357,validacion,1060e6b393328ca4e44149b8fd0beed231ca0d002a398efef1904179b6f57872
358,entrenamiento_reducido,4d1aa79f9ed31a474e62a5f3b018eaae30fd47f94f8c06287f78402779b0ca58
359,entrenamiento_reducido,e3004ddd7a6c5798da6092adab1c4e9274b9caa1c1bd63ceb0f44d38dcb48a76
360,entrenamiento_reducido,e517cfaff1cf2295c782c46a8ec11be44546767732f64ce8a34d91418b384d02
361,entrenamiento_reducido,d3bf881a01e0a3deab610f6cdf57a3717fb5e75d9b505d199dce9db5153e8c29
362,entrenamiento_reducido,555570a7c9a90f35dc3ef1ee91569c02572c1d9040802fc2aec4b80353c268e1
363,entrenamiento_reducido,9d0f8964f220bd316055d3edfadb1ee843e47c108b9ef606c395de0b47edd75b
364,entrenamiento_reducido,6649a23da77e749f3d3d979fb27b779aac51fb3861756d15217fa71cc987277f
365,entrenamiento_reducido,9cea8b1da416f004ca17c6f0a96a07f1e3d76f0ffa7b9fbacd7fbd4d5dee2c3e
366,entrenamiento_reducido,fe039eb0e030e01a85187e53e2f403a6b32d98a8302af1a3351a27b54e4b4dbb
367,entrenamiento_reducido,df862267aef0a8d21833234fadf43be2ac5e02a19267e74b71fc123095d1f107
368,validacion,362591294622f489fdd28d3efde5f7039ae09ce327fe7d13a222256a32e3dd6e
369,validacion,15a2b03cacdcb28b0853999a5a45f9e695a76cf20a88dc3e41552b99cd32f8c7
370,entrenamiento_reducido,c0dfdd4cbe4094e608bbe1a24cf11a1e10aea1dac89f87bd62070ae758859594
371,validacion,22ac78b2b9ee13896a848d0374241bfe1b7652fa811ee7ad372f3fd4e1dff7f9
372,entrenamiento_reducido,f38d5f143952fea21556d0993d05422c0611d4670a757e276a00b84bed0de9c2
373,entrenamiento_reducido,a5b0568b688704dc831da787483cec19e78d3119e6115e62dff94609eae11b81
374,entrenamiento_reducido,a5b0568b688704dc831da787483cec19e78d3119e6115e62dff94609eae11b81
375,entrenamiento_reducido,a5b0568b688704dc831da787483cec19e78d3119e6115e62dff94609eae11b81
376,validacion,1a9c8cf8d2f0d91c34e2890e7d1b18db569478f2b7bd071ca147fa4dc8921e7f
377,entrenamiento_reducido,ed06fdd4a9b126659693547c076d9a151999a2703f5fba5187c6e3709721234c
378,entrenamiento_reducido,72eea9e03a14d47911cd08a00155c913363ed232e16df2bc412263b24272f339
379,entrenamiento_reducido,5998f7f9da05e1df473b8d84ae3cca90d23b6df90fc31d0d9ad11b3ba2477ab7
380,validacion,07d591f97d3e22993cae1ecd4cafd281177872a812ef2c95cb34c02d5d7a8477
381,entrenamiento_reducido,785e06e88c2beee099c41331a97e6f3e755d24aaec3162198da6676e08a970df
382,entrenamiento_reducido,edda74b1b1ccb548e0efa896fd4c3e370a9ed64309fa3c1980cf6f5a97f1e6e9
383,entrenamiento_reducido,9ab2d521ae30e51d638b63dae4dd22c0a47f1f20bf88f600e990ecce0a60d837
384,entrenamiento_reducido,870ebf6bdc7f75f825963bd2abd9b001f3447d6a93f0cde9cff82e75dcba68f3
385,entrenamiento_reducido,870ebf6bdc7f75f825963bd2abd9b001f3447d6a93f0cde9cff82e75dcba68f3
386,entrenamiento_reducido,870ebf6bdc7f75f825963bd2abd9b001f3447d6a93f0cde9cff82e75dcba68f3
387,entrenamiento_reducido,870ebf6bdc7f75f825963bd2abd9b001f3447d6a93f0cde9cff82e75dcba68f3
388,validacion,37d5eece639658a19218be604a4b8666511e6f061fd976e77f49a0a1157f58d6
389,entrenamiento_reducido,ec6dee9317d1cfa22ce5f2c21a4f0176dcd3a6e9a191268f994a2839d428f873
390,entrenamiento_reducido,8cec36f66e7a4e65ecd830c31ee3c1a1bb883714da2624c1f2941b8ff5ad4752
391,entrenamiento_reducido,7ff27b0aede6316f91bca852b03f8ef3373e0a58894a20d169a3f1db62bf8a7b
392,entrenamiento_reducido,7ff27b0aede6316f91bca852b03f8ef3373e0a58894a20d169a3f1db62bf8a7b
393,entrenamiento_reducido,7ff27b0aede6316f91bca852b03f8ef3373e0a58894a20d169a3f1db62bf8a7b
394,validacion,1a377d9f68a40ac4a2cf146878a3c5b1c9c6cc662a4738ddf6f7a89ad3e6fd36
395,entrenamiento_reducido,8bfc1a2c68f85b6cb60e71d3a9cdd049c4b5a3eb1db11474679a6a68b3578566
396,entrenamiento_reducido,77e416e1d49a24a50eaf0ac256fac3c56592ceaca9ce14242db16b6cfe9bc158
397,entrenamiento_reducido,8b256e720df26de85534eb73f6e64410f2250b20ca659a9ff9e9537fbce9853c
398,entrenamiento_reducido,7869189e6e49861605d02663a66dee20daed4108c0e0966ff4c132a79898fbe2
399,entrenamiento_reducido,f786e7187f8c0859d8ed53b1c2042c293aa981728e98723433d8abb18b28dbae
400,validacion,23ac179a64bfa9ff1250d94f9eacd1d394fc4726cae577a1eee6e81c1d16fe1d
401,entrenamiento_reducido,bbfcd5f3b85dce2ef30963990b45dc23cd8e7eb3546c0d33caabbc2c7f362d7d
402,validacion,2498c26f070464b3865366b281ed2ea6f0af746300e215ee633f6e7595e52c0c
403,validacion,1f5565c284e6394ed3eb134fff026ae0c01f92a4c1f285bd992ed1effbbee4eb
404,entrenamiento_reducido,fd2edfc2c4a4fc3c1426739eedc97edba8ff2d42642baee4deb9cf7bfd24bce8
405,validacion,127447e3ed0e030d34cf11f6b0bf827daf576be80f2c9de26d645bbd16799e1a
406,validacion,072e6dc2d438ec7a0e5b38b7c5b3ee31f9fecf276f30063d5b5982e51c45ec1f
407,validacion,107fdcf88c100e240c826434d2e8e88bcb770e3eb5ff71f21461de7c865d2ca6
408,entrenamiento_reducido,c8879c8947989793a461c35749a349d55854496972c72fb0b7a08b92cd2cecde
409,entrenamiento_reducido,f3ff685328032c5fc81212e9801f818505375844ba31651d6ff36815f57a159b
410,entrenamiento_reducido,64f866054f8bc21920aafe1bf1fa255aa5190a20e5bf2ccc3f55f7d137ffae1b
411,entrenamiento_reducido,95c76943d496e3ac33fc3f3dc612a3518cfe7c061f69cac3a2024b6726a9e11b
412,entrenamiento_reducido,ad08d84e2d68f29b565f063759b79b42b4b1beefb0f9dc3c799e8e4168978db9
413,validacion,3f8c4cd5507a26466adbe65b8fdd3922dfc4bbcdb7d4369a280fee7a1c42b5d2
414,validacion,00577657213d79194fd07ab87d0c58fb29e823b5bd05e8acbfd72e1e5c6be23b
415,entrenamiento_reducido,755185c7d568d11a622be2cbc57264a1622cdff0bb7c20af345d5c9e1f4c5801
416,validacion,2dc704fd1467d17d4cb822e3a7c7c9267722e7fe55d18428685590c7ee50fe44
417,validacion,11de13bd713b4a33772385737ff745918a7cfcf3eb04f019aa8841d495a478ff
418,entrenamiento_reducido,c20b052b8094a03d09361b5908138c3866d5413e4ab83d247b5f16589debdce6
419,entrenamiento_reducido,c46a69c321609c29d8a13311f8698158e4238c4850c26ac3c9c1976f9e110fba
420,entrenamiento_reducido,e9423696b4d3cd22d2df6c871c7913352b490abe2af147810d910b235f266b57
421,entrenamiento_reducido,66e882d3fffadddb0bc4ae51d2a355afa3a39d0d01b657011c275965a2d5dec4
422,entrenamiento_reducido,49dbc0f9d67b8946c9d44d3de4ec31f474e564b5dae9788bb990910d0322a578
423,entrenamiento_reducido,6994862fb54069e7be346d4fc94def4ad5fd6f4c80afc407722733b45a719afb
424,entrenamiento_reducido,dd2ba5d89db9258844c1bfbe165adefb4e7e28ff6f5c93ea8247401e75000b06
425,entrenamiento_reducido,a1dc9befd7c4273bad95d6cfcac776fef7b95e8f72e7d22c7a5bb165647eaa08
426,entrenamiento_reducido,6bc14172fe1a7214b59a8b072b098f5fa37bf5588866062bf50f213eb05c6369
427,entrenamiento_reducido,bde26e71699b4e0937b0f972524d1ed01312391e41efa7c0011846a014fc89ef
428,entrenamiento_reducido,85df26fcc8a312ab29d14fded4e610c7586cee8715f6e2226c342968a3e19146
429,validacion,1dd018672f0dad9268687a7cf6418adbbd4a9d99b2b4a47f4fedcb12895bcd84
430,entrenamiento_reducido,83e3ebc70671204f5d35c91a1a5c6e49e1bf28bec56e2c8326789e1c2490f12e
431,validacion,2a3300045c778c1e9d65628430c65cab88c0af5865f42d1ff0a85496d5d3b5e4
432,validacion,17a34e009ff4474dda235fc48993a0a33e16be759a3f0b079b233e05a3d9d628
433,entrenamiento_reducido,c25bd99279284d0eae457b31da2794468c49cf379aa0c3106de2b0a91eeeb421
434,validacion,16e0c2608b1638434f2f6517702c35e5c7fabfdef43e0fb2bb9a50411dc93f5f
435,entrenamiento_reducido,a5baf22de3d4973eb8cda29e03468f286b4b8cde81343712c7a61ee2f22a6f64
436,entrenamiento_reducido,affb3697cbb8312f47eae79e848c4f7090bf3a630f895056c88e300eac1c7005
437,entrenamiento_reducido,b45efb9adc62d0763790709d68da91b332462429e9d08027fd7f5505977103ae
438,entrenamiento_reducido,cfa3336b82ca86d27cc2152903a7e484e9af05e21b9c6a8013bce3996a3bc8c5
439,entrenamiento_reducido,b4a01a11a63e2df42f3b6a5347245d02844653bf4980d79ffbe18f8903f3a7f7
440,entrenamiento_reducido,ac5b1cebb6e651beb6893f67ae5f4c8fdc546ea497eeea8c075d2ad3e828ac30
441,entrenamiento_reducido,51f707c610b874cdd8e131f73f1516206faca61bf88078c4ef91c5ed81e9b102
442,entrenamiento_reducido,60b6f6acd5476198538fc3775fb3ab4dd3da747750dadae7010668532a6e580b
443,entrenamiento_reducido,74fbc3af500965af7741173c5b117051e314d7ec3685e9624efaaf25cdd847a5
444,entrenamiento_reducido,8ec86a433f8d721c75834b5aaa4acb90b795bfb7dbc595b4ba5ccf1fcd69039b
445,entrenamiento_reducido,c1a4b6a74a23a806dfa561e2165e65171ed127bb4c98a31b94baf39540860612
446,validacion,0671686570fa26f9dcc2de58d6a5f75c3f611f63f28ea9f366d2431e3b38252e
447,entrenamiento_reducido,49aeb2a35b14feba1df03accc241ee98f494184caf5209e0c87cb8860767f3ff
448,entrenamiento_reducido,836093c347ed4eb87984d9b8eb01a5db360a2ad12d8c7e9be47868a10a3bde9e
449,entrenamiento_reducido,836093c347ed4eb87984d9b8eb01a5db360a2ad12d8c7e9be47868a10a3bde9e
450,validacion,1c93db207c7c69c4d58a60aa98b260b7f575dccd78dcf9a0490541f2cbedaf8e
451,entrenamiento_reducido,8578e24f18ba4510f8786d95548874cb077bfb53808a0986bf7b0425c0bc1c1a
452,entrenamiento_reducido,e3afe1b16938fe5b6908d7df34cd29cf6ee376da4cde17f6ff500d81047695a0
453,entrenamiento_reducido,a2a9aaf002599229f46a5397cae5922f80e9111394bd3a3ebdb0e5fc6eac960c
454,entrenamiento_reducido,eab78884bfbb9660b71853d237ed7f8423dbea710dd4f72b1343faf53b463183
455,entrenamiento_reducido,d48744b6c5e4f3a86c25e26e3f5503d8fefa5b2b4eed632fdea80fc47d10045d
456,entrenamiento_reducido,86cba5a8a2506c177be5670513d3722bdbab8d14f5a7b6c145673a891ff137a7
457,entrenamiento_reducido,d8d47ab8c68d4250682f8d059f8a8411d40b40fc48c45e7aa2587335591ca54e
458,entrenamiento_reducido,a8ee6533f1cdccdefbfbf5b48737292ef9e9a12fb6516dd0ce9d7622ba01f6d4
459,entrenamiento_reducido,e05308515ec2d68368bd38732102f577d0ae985924d94c46127df5aa9ee41fd6
460,entrenamiento_reducido,fc8bd0c94fb84226839b7ed93ce9d6950b392c4fff1b9415b668523136ff1afc
461,entrenamiento_reducido,7a53cc7bfc1724ac23e46d29df348ae8e7353d36a7226f28cc5fc397e47aeac5
462,entrenamiento_reducido,c01e0212cfef55394e0e4d3e77abd4c35d76b74e62bb6bb6461b4e93da1b6853
463,entrenamiento_reducido,9d5a15326b8e1f7c46c1df40c54fb35e368176e75a64c08df8f2de3fc7190245
464,entrenamiento_reducido,7adf5236464eb78fa395c7535644bee7bb7cfdaafed1427aec716e3b8f1b62e2
465,entrenamiento_reducido,4837acceb36347b9aad8bd77a97fd57782a94e588d7d8f54664438b0e0b33758
466,entrenamiento_reducido,f4b0b9837da5f30a63df1df31eb03c9944dd62af7f0ff6b2694b8226174ceb5d
467,entrenamiento_reducido,4dd58a85b521221c0a51a22f627dfa800f2be9f474ba195a834ee17eb212b17d
468,entrenamiento_reducido,b5d8f1d54cf1a301a6eab22b1f9a322fa88c840e5ab98017ff077e59b069ff08
469,entrenamiento_reducido,f16d02a06ef81a06d8fb3b438a49cea5b42e014dad340788e6465999fa8bad03
470,entrenamiento_reducido,a20f220b8e99ea6f0ba0fc31c67ece6739136c62c0c4a35866adad05a4f6d2a1
471,entrenamiento_reducido,7433d8764529c0bd717401c222be79bcb186b7850627e7c446b72ccad00819d6
472,entrenamiento_reducido,52afdef5e69ec307b39061337621ee7e42fae8ce0b02dc846fc6510a0d1d6647
473,entrenamiento_reducido,e5a29f367d946d7735e70db30b93b068d2703c4417a014f00f9180af7a223403
474,entrenamiento_reducido,458941400e81f60cf3d6be7c42fa67449e82c757f2ffccd1dc4dc312d73f0d61
475,validacion,2d68d6140d4997e52dd0b96a4db606ec27b49df9272cd26d2109c8c6c9c45285
476,entrenamiento_reducido,de7610f6ee4a6dc80fa5cbed455793b8232ac3ae605bf2a2b47f2f56518ddadd
477,entrenamiento_reducido,84f558ec2f60e97ff4379b6f515b3f2866d371b288d48c43bc8b1a1454f06693
478,entrenamiento_reducido,f4b5e70077930883d0089b135b465e7dacaa7988df63c988542b0531c855a282
479,validacion,161f788b88ddd6aab967733678aeb51798c8d49a1f12e35a9396bce48d511316
480,validacion,270a76add63c2db447bbf488841e1bb9e9bfda534e3f919a33d2d5d3333c3e93
481,entrenamiento_reducido,4810bae37da6fa82cef00d6d6c12975108cb0fbeae590ea737a0f7e4a8bb4e2d
482,entrenamiento_reducido,9d47792df290f5185bae9f76819bf8daa69fba0136533a4640febceb10f72fff
483,entrenamiento_reducido,8dbc0b67a883cd441f54bedb320d49cd99b7a0207410bb41651fea5271d3b7f8
484,entrenamiento_reducido,b19830735e347b03f2e1efdd73770c11c661a05c9a7ce7fdbb47e33e2d1eb264
485,validacion,398d369d871814309def588061175873465c74982997fc7c541a828bfa60c5f2
486,validacion,10a0e29e28a590db61b2eda4095294ef6a4ab09cf0645aa97f31fb231e1a99e1
487,entrenamiento_reducido,dd5c05a4f245a95848e618621d1d8280e2f4b280a4275fb0ba405435908df3ea
488,entrenamiento_reducido,4930320138a09e72a26f7f5205627745e3600ab8360a1601583e6abb611f5efc
489,entrenamiento_reducido,880ef15a516565023320f2353e5459b660c2a42049c2f95d51eaa4b9e3286b81
490,validacion,2a8b4d105fe93a6825880264f407fb9e9bc3d68ddd7c13d8ec795f822461d280
491,entrenamiento_reducido,6f38c010254b600143b1a2d02909b9c577c1a62b4a90892459696bf0c989166a
492,entrenamiento_reducido,763482a7aec0cf73aaea51753072b199938cb4d20437eef2b7520910e47587c9
493,entrenamiento_reducido,c680748d38349bcb9d40c5d5bc6d626d965bb10b532cb907737424c9690091be
494,entrenamiento_reducido,88f89e48771d7db6d3a3670e35441f3b4363afd9e0d7673a5ed50c32aaeaaea4
495,validacion,359b252f741769a9b2592b87b902a7fca390729017ee56c7833ed43f9052c2cd
496,entrenamiento_reducido,dd64a8b9128789ed35d76925017e8c111d36405a7ade7eee97c2d0d1ca6a705f
497,entrenamiento_reducido,8238142f326bed5d30c8c0477c1fac073da75d8cd089af9967e98fe868fc6799
498,entrenamiento_reducido,cee8347909c21331ffc9ebde42bc3e7d21d958b0ea0b81ed70ca0d319f56e4b6
499,entrenamiento_reducido,ad736e8763b1f04234f38b5e182ec753bb95ac32d382f12d482de2a8f33bda3c
500,entrenamiento_reducido,ad29dd930fc276146b5ad05f2426bf7cb50fdf5a022b066fa4cc48145b24360b
501,validacion,15bceb7cd86aa9597c85b3f504edd9fd167f6da8fc163943f3416a98dc5e8af3
502,entrenamiento_reducido,8ddc0cf67d395a1db120084954994ac160a20cb2ba42ccde2a89a89b588a1604
503,entrenamiento_reducido,5968496a0e89dad2bdde1c871bd40df322cc3c00b8324ef620102897413b95b7
504,entrenamiento_reducido,7c1a772084c229afef52085cfc7f81153a4a70dfe4ee36dd324e0e1020a159fb
505,entrenamiento_reducido,9b2375b68b66a20a0cea4d5889e934cbd09c86063387abef04aee3b34d6d3951
506,entrenamiento_reducido,d8fd120674cf5a45ace4f0176872ae0a1c7258eb4babf477c0aa1b6b2acfe53e
507,validacion,2962c6781d4733318a1e65ebfb154362a86d84cb39df67654b4776b006a94c67
508,validacion,23bd2981a772fbcf7eb0ea9e740f1c0bc1d9d24897bafa6605c2be51c8fe6d9a
